ticker,loan_id,property_name,city,state,address,zip,loan_level_type
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 3820 WABASH AVENUE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 561 EAST LINCOLN HIGHWAY,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 508 SOUTH 52ND STREET,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1025 ASHLEY STREET,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 440 ERIE PARKWAY,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1381 CITRUS TOWER BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1751 PLEASANT ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 9625 LAKE NONA VILLAGE PLACE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 615 SAINT JAMES AVENUE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 13816 NARCOOSSEE ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1695 WELLS ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 4355 SUWANEE DAM ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 7310 NORTH VILLA DRIVE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 299A INDIAN LAKE BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2455 EAST MAIN STREET,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 630 EAST MARKEY PARKWAY,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1613 EAST PFLUGERVILLE PARKWAY,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 782 BELLE TERRE PARKWAY,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 11890 HIGHWAY 707,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 5 JANNELL COURT,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 7551 OSCEOLA POLK LINE ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 100 PIPER HILL DRIVE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 8624 LEE VISTA BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 149 TUSCAN WAY,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2740 PRAIRIE CROSSING DRIVE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2066 BRUCE B. DOWNS BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 209 LATITUDE LANE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 4608 SOUTH WEST COLLEGE ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1315 BELL ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 4237 U.S. HIGHWAY 1 SOUTH,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1521 EAST DEBBIE LANE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 3152 SOUTH BROADWAY,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 8701 SOUTH GARNETT ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 840 NISSAN DRIVE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 12222 ROUTE 47,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 3415 LIVERNOIS ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 5309 BUFFALO GAP ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1617 EAST MAIN STREET,,,,,
WFCM 2019-C50,16,"HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2116 VISTA OESTE NORTH WEST, UNIT 202",,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 8190 WINDFALL LANE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2620 EAST HIGHWAY 50,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 10670 SOUTHWEST TRADITION SQUARE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 4939 COURTHOUSE STREET,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2301 OLD CANOE CREEK ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 507 NORTH HERSHEY ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 242 SOUTHWOODS CENTER,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 3016 COLUMBIA AVENUE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 4120 NORTH 197TH AVENUE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 13794 BEACH BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 3037 SOUTHWEST PORT ST. LUCIE BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1840 DEKALB AVENUE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 9100 HIGHWAY 119,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 42 MARKET SQUARE ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2707 SYCAMORE ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2014 LIME KILN ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 101 RICE BENT WAY SUITE 4,,,,,
WFCM 2019-C50,16,"HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 50 SOUTH KYRENE ROAD, SUITE 5",,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 103 FARABEE DRIVE NORTH,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 4999 NORTH TANNER ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 674 LAKE JOY ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1828 IN-44,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2950 SOUTH RUTHERFORD BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 545 EAST HUNT HIGHWAY,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 17810 PIERCE PLAZA,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 5445 SOUTH WILLIAMSON BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 780 EAST-WEST CONNECTOR SOUTH WEST,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 16620 WEST 159TH STREET,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 13851 NORTH US HIGHWAY 441,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 3120 MAHAN DRIVE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2000 VETERANS MEMORIAL PARKWAY SOUTH,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1402 U.S. ROUTE 12,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1776 BLANDING BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 3012 ANCHOR DRIVE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1715 WEST MAIN STREET,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 10389 BIG BEND ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 7103 WHITESTOWN PARKWAY,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2751 FOUNTAIN PLACE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2030 CROSSING CIRCLE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 13101 EAST 96TH STREET NORTH,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 692 ESSINGTON ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 240 BLOSSOM PARK DRIVE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 6005 WATSON BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 3237 SIXES ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 4030 WINDER HIGHWAY,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 8605 EAST STATE ROAD 70,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 540 WEST WALNUT STREET,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 5630 PLANK ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 10505 LIMA ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 7485 VANDERBILT BEACH BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2701 SOUTH KOKE MILL ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 22329 GREENVIEW PARKWAY,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 25000 BERNWOOD DRIVE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 3500 CLEMSON BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 2222 HIGHWAY 540A EAST,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1055 PINE LOG ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 4315 NORTH HOLLAND SYLVANIA ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 21300 TOWN COMMONS DRIVE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1905 CONVENIENCE PLACE,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 3308 PLATT SPRINGS ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 132 MILESTONE WAY,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1429 CHESTER BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1339 NORTH SUMTER BOULEVARD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 1536 FARM TO MARKET 359 ROAD,,,,,
WFCM 2019-C50,16,HEARTLAND DENTAL MEDICAL OFFICE PORTFOLIO - 3585 NORTH 168TH COURT,,,,,
WFCM 2019-C50,18,RIVERS EDGE APARTMENTS,,,,,
WFCM 2019-C50,40,EB HOTEL MIAMI,,,,,
WFCM 2019-C50,48,HOLIDAY INN EXPRESS & SUITES WOODWARD,,,,,
WFCM 2019-C51,28,COURTYARD BY MARRIOTT BEAUMONT,,,,,
WFCM 2019-C51,34,HOLIDAY INN EXPRESS WILKES BARRE EAST,,,,,
WFCM 2019-C51,51,QUALITY INN AND SUITES - PORTSMOUTH,,,,,
WFCM 2019-C52,13,LENOX PARK,,,,,
WFCM 2019-C52,14,"DCB SAVANNAH, GA",,NA,,,IN
WFCM 2019-C52,30,DEL MAR TERRACE APARTMENTS,,,,,
WFCM 2019-C53,3,PRIME STORAGE - WASHINGTON,,,,,
WFCM 2019-C53,3,PRIME STORAGE - NEWINGTON,,,,,
WFCM 2019-C53,3,PRIME STORAGE - SOMERVILLE,,,,,
WFCM 2019-C53,3,PRIME STORAGE - CLINTON,,,,,
WFCM 2019-C53,3,PRIME STORAGE - HYDE PARK,,,,,
WFCM 2019-C53,3,PRIME STORAGE - PHILLIPSBURG,,,,,
WFCM 2019-C53,3,PRIME STORAGE - QUAKERTOWN,,,,,
WFCM 2019-C53,3,PRIME STORAGE - BROOKFIELD,,,,,
WFCM 2019-C53,3,PRIME STORAGE - LINDENWOLD,,,,,
WFCM 2019-C53,3,PRIME STORAGE - FAIRLESS HILLS,,,,,
WFCM 2019-C53,3,PRIME STORAGE - NEW MILFORD,,,,,
WFCM 2019-C53,41,CEDARHURST AND WALSTON MHP,,,,,
WFCM 2019-C54,8,PRIME STORAGE - LINDENWOLD,,,,,
WFCM 2019-C54,8,PRIME STORAGE - CLINTON,,,,,
WFCM 2019-C54,8,PRIME STORAGE - FAIRLESS HILLS,,,,,
WFCM 2019-C54,8,PRIME STORAGE - NEW MILFORD,,,,,
WFCM 2019-C54,8,PRIME STORAGE - PHILLIPSBURG,,,,,
WFCM 2019-C54,8,PRIME STORAGE - HYDE PARK,,,,,
WFCM 2019-C54,8,PRIME STORAGE - QUAKERTOWN,,,,,
WFCM 2019-C54,8,PRIME STORAGE - BROOKFIELD,,,,,
WFCM 2019-C54,8,PRIME STORAGE - WASHINGTON,,,,,
WFCM 2019-C54,8,PRIME STORAGE - NEWINGTON,,,,,
WFCM 2019-C54,8,PRIME STORAGE - SOMERVILLE,,,,,
WFCM 2020-C55,26,J-TOWN STORAGE,,,,,
WFCM 2020-C55,26,MELLWOOD STORAGE,,,,,
WFCM 2020-C55,26,MAIN STREET STORAGE,,,,,
WFCM 2020-C55,48,WEST PHOENIX SELF STORAGE,,,,,
WFCM 2020-C56,1,SUPOR INDUSTRIAL PORTFOLIO,,,,,
WFCM 2020-C56,17,MERIDIAN,,,,,
WFCM 2020-C56,17,STEELE STREET,,,,,
WFCM 2020-C56,17,PACIFIC AVENUE,,,,,
WFCM 2020-C56,17,UP SOUTH,,,,,
WFCM 2020-C56,17,UP NORTH,,,,,
WFCM 2020-C56,17,74TH STREET,,,,,
WFCM 2020-C56,17,STEELE STREET PLAZA PROPERTY,,,,,
WFCM 2020-C56,28,CROSSTRAX,,,,,
WFCM 2020-C56,28,CHERRY ROAD,,,,,
WFCM 2020-C56,45,NORBROOK ARMS APARTMENTS,,,,,
WFCM 2020-C58,21,WEST RIVER FLATS,,,,,
WFCM 2021-C60,40,CLARA POINT APARTMENTS,,,,,
WFCM 2021-C60,51,TURTLE CREEK APARTMENTS,,,,,
WFCM 2021-C61,44,RITE AID - FLINT,,,,,
WFCM 2021-C61,44,WALGREENS - GREENVILLE,,,,,
WFCM 2021-C61,6,980 MADISON,,,,,

